//X,Y,Z,len(points),areaXZ,densitatXZ,median nx,median ny,median nz,median diff,median m3c2,stdev nx,stdev ny,stdev nz,stdev diff,stdev m3c2,c areaXZ,c densitatXZ,c median nx,c median ny,c median nz,c median diff,c median m3c2,c stdev nx,c stdev ny,c stdev nz,c stdev diff,c stdev m3c2,outliers,outliers dens,stdev z scores,median z scores,dispX,dispY,dispZ,significant change,stdev Npoints cloud1,stdev Npoints cloud2,stdev IQR cloud1,stdev IQR cloud2,median Npoints cloud1,median Npoints cloud2,median IQR cloud1,median IQR cloud2,c significant change,c stdev Npoints cloud1,c stdev Npoints cloud2,c stdev IQR cloud1,c stdev IQR cloud2,c median Npoints cloud1,c median Npoints cloud2,c median IQR cloud1,c median IQR cloud2,label
3.93969989,68.05915070,726.98107910,438.000000,0.081085,5401.762695,-0.345100,0.886000,-0.062550,0.071600,0.003000,0.155040,0.087742,0.256563,0.007612,0.001306,0.008473,51696.171875,-0.220600,0.947900,-0.119050,0.072200,0.002900,0.130673,0.063113,0.223759,0.006250,0.001117,0.000000,0.000000,1.001143,-0.117890,0.026700,0.014603,0.014038,1.000000,2.443721,3.423600,0.000430,0.003135,12.000000,15.000000,0.001100,0.005700,1.000000,2.420153,3.173200,0.000397,0.002433,13.000000,15.000000,0.001200,0.005300,1.000000
27.49275017,71.23324585,733.92687988,314.000000,0.025645,12243.984375,-0.821050,0.421900,-0.223650,0.074950,0.003000,0.196742,0.254082,0.334459,0.007619,0.001714,0.001823,172227.484375,-0.734550,0.502100,0.004150,0.076800,0.003750,0.150842,0.187137,0.367028,0.009539,0.002117,2.000000,0.006369,1.001596,0.083938,0.021501,-0.033451,0.012329,1.000000,3.098684,4.223287,0.001365,0.004818,16.000000,17.000000,0.001700,0.005250,1.000000,2.912954,5.825783,0.001867,0.007005,15.500000,15.000000,0.002500,0.005400,1.000000
24.68930054,68.46620178,739.42541504,63.000000,0.006898,9132.984375,-0.149600,0.902400,0.240000,0.066900,0.003000,0.212123,0.061392,0.252725,0.004740,0.000958,0.000504,124973.851563,-0.168400,0.874200,0.240000,0.068900,0.002500,0.195848,0.067600,0.198067,0.004131,0.000720,0.000000,0.000000,1.008032,-0.134351,-0.001800,0.009701,-0.022919,1.000000,1.475001,1.810676,0.000927,0.002006,12.000000,13.000000,0.001900,0.004800,1.000000,1.300887,1.613246,0.001069,0.001295,12.000000,12.000000,0.002700,0.003100,1.000000
24.55459976,69.02210236,738.01068115,205.000000,0.059320,3455.826416,-0.514000,0.790300,0.294300,0.067300,0.002500,0.090650,0.066786,0.203650,0.008487,0.001123,0.005856,35005.289063,-0.504600,0.754300,0.397600,0.066000,0.002500,0.065906,0.051725,0.067970,0.003849,0.000606,0.000000,0.000000,1.002448,-0.371469,-0.023601,0.006653,-0.004913,1.000000,1.546691,3.800514,0.000555,0.002888,11.000000,15.000000,0.001100,0.004800,1.000000,1.050810,1.963961,0.000244,0.001315,11.000000,13.000000,0.000800,0.004400,1.000000
32.70220184,77.20140076,731.33227539,185.000000,0.023304,7938.471191,-0.567000,0.777000,0.127100,0.069100,0.003400,0.221250,0.197357,0.328483,0.007556,0.002107,0.001924,96167.640625,-0.561200,0.732800,0.267700,0.074700,0.003000,0.151154,0.161605,0.253979,0.004227,0.001336,3.000000,0.016216,1.002714,-0.095685,-0.002197,-0.002651,0.032196,1.000000,2.819710,4.718921,0.001313,0.005942,13.000000,14.000000,0.002200,0.005700,1.000000,2.605259,2.233094,0.001049,0.002974,13.000000,13.000000,0.001700,0.004800,1.000000
32.69110107,76.44370270,733.22692871,47.000000,0.001470,31974.048828,-0.862000,0.446900,0.104800,0.064100,0.002900,0.065466,0.120506,0.251634,0.002493,0.000861,0.000051,918772.312500,-0.793300,0.547350,0.215200,0.066300,0.003150,0.112558,0.129343,0.133158,0.002600,0.001040,0.000000,0.000000,1.010811,-0.073324,-0.001799,0.002602,-0.008270,1.000000,2.089576,3.233583,0.001064,0.002007,17.000000,18.000000,0.001900,0.005400,1.000000,1.290994,2.061553,0.000126,0.002736,16.500000,17.500000,0.001800,0.006500,1.000000
29.95859909,75.08110046,729.87591553,595.000000,0.091895,6474.760254,-0.569300,0.751500,0.046600,0.083100,0.003600,0.202773,0.104886,0.325223,0.019064,0.002660,0.009821,60585.269531,-0.553200,0.753950,0.022150,0.096600,0.002800,0.116333,0.092524,0.344580,0.017437,0.001553,5.000000,0.008403,1.000841,-0.109258,0.020449,0.013149,0.005920,1.000000,2.536553,7.249508,0.001418,0.010084,14.000000,16.000000,0.001500,0.006800,1.000000,2.537955,4.170176,0.001120,0.004260,13.000000,16.000000,0.001400,0.004900,1.000000
29.40904999,74.59945679,729.74829102,196.000000,0.012398,15809.290039,-0.693200,0.644900,-0.010850,0.076400,0.003300,0.218553,0.206711,0.270893,0.007940,0.001461,0.001276,153577.171875,-0.758100,0.591200,-0.114250,0.080650,0.002600,0.157090,0.188325,0.240052,0.004493,0.000998,0.000000,0.000000,1.002561,0.200935,-0.004351,0.002853,-0.015717,1.000000,4.510639,4.366767,0.000745,0.004370,17.000000,20.000000,0.001950,0.007200,1.000000,4.233617,3.697212,0.000843,0.003025,19.000000,20.000000,0.002300,0.005300,1.000000
24.57559967,71.06199646,729.35620117,305.000000,0.062825,4854.778320,-0.176600,0.934800,0.260400,0.084500,0.003800,0.124513,0.090742,0.260096,0.017954,0.003254,0.005923,51494.156250,-0.123500,0.946600,0.293700,0.087300,0.002150,0.079771,0.030504,0.093703,0.004569,0.001136,2.000000,0.006557,1.001643,-0.014633,-0.010850,0.004944,0.015076,1.000000,1.752214,16.777681,0.000866,0.019378,11.000000,16.000000,0.001200,0.007800,1.000000,1.172481,3.308644,0.000425,0.002999,11.000000,13.000000,0.001400,0.003600,1.000000
24.83314896,70.61894989,732.22058105,2282.000000,0.431232,5291.820313,-0.212950,0.903400,0.136000,0.092900,0.003100,0.264543,0.090167,0.303171,0.020636,0.001650,0.047331,48213.351563,-0.236400,0.909000,-0.011400,0.113100,0.002700,0.167786,0.071685,0.303933,0.017915,0.001090,7.000000,0.003067,1.000219,-0.140242,-0.033800,0.013000,0.058014,1.000000,3.258272,4.274550,0.000833,0.004512,13.000000,14.000000,0.001500,0.005600,1.000000,3.503644,3.760687,0.000667,0.002671,14.000000,15.000000,0.001500,0.005000,1.000000
23.67055130,70.07075500,732.51062012,180.000000,0.016377,10990.954102,-0.595750,0.715350,0.212150,0.069800,0.003450,0.238208,0.178481,0.239214,0.160668,0.001588,0.001430,125842.226563,-0.416000,0.846200,0.344400,0.070700,0.001900,0.069194,0.058783,0.099091,0.002535,0.000417,1.000000,0.005556,1.002789,-0.070937,0.012800,0.000702,0.013855,1.000000,2.920974,4.214231,0.000707,0.004277,13.000000,14.000000,0.001350,0.006350,1.000000,0.960769,1.894662,0.000234,0.000994,12.000000,12.000000,0.001200,0.003000,1.000000
19.58670044,68.72630310,732.94580078,70.000000,0.012489,5604.882813,-0.069750,0.859450,-0.367450,0.091350,0.006900,0.268822,0.106932,0.380821,0.022681,0.005700,0.000611,114618.390625,-0.318050,0.881900,-0.203750,0.105950,0.007900,0.248678,0.127009,0.309060,0.019521,0.007145,0.000000,0.000000,1.007220,-0.192032,0.011350,-0.015453,-0.019501,1.000000,3.196919,14.317286,0.001671,0.017952,17.000000,22.500000,0.003750,0.012650,1.000000,3.823901,13.990473,0.001662,0.026372,18.500000,27.000000,0.003850,0.022450,1.000000
20.12750053,67.17369843,740.45959473,107.000000,0.011440,9353.447266,0.221200,0.880100,0.379100,0.071300,0.002700,0.165908,0.057894,0.193148,0.005582,0.001179,0.001105,96845.414063,0.274100,0.844300,0.471600,0.078000,0.001500,0.106650,0.048509,0.160201,0.002172,0.000947,0.000000,0.000000,1.004706,0.059041,0.010201,0.001400,0.009796,1.000000,2.529181,4.004582,0.000518,0.002935,14.000000,14.000000,0.001200,0.005000,1.000000,2.342473,3.660056,0.000408,0.002015,14.000000,13.000000,0.001200,0.002800,1.000000
16.01359940,65.89679718,742.22351074,459.000000,0.092081,4984.753906,-0.309500,0.909900,0.183800,0.071300,0.002500,0.184332,0.090147,0.232613,0.008918,0.001216,0.009799,46843.781250,-0.305700,0.918050,0.166700,0.083400,0.002600,0.157756,0.067874,0.212991,0.005725,0.001077,0.000000,0.000000,1.001091,-0.166595,0.005050,0.003948,0.020813,1.000000,1.970806,2.461841,0.000488,0.002627,11.000000,13.000000,0.001000,0.004400,1.000000,1.702173,1.762033,0.000499,0.002183,11.000000,12.000000,0.001000,0.004600,1.000000
14.21724987,65.25729370,743.29486084,236.000000,0.050131,4707.685547,-0.058650,0.750900,0.648600,0.072250,0.002600,0.127238,0.089399,0.128818,0.008072,0.001657,0.005136,45954.402344,0.049950,0.710050,0.702000,0.071850,0.002800,0.087764,0.034555,0.044899,0.005432,0.000970,0.000000,0.000000,1.002125,-0.013362,0.026050,-0.005653,0.001740,1.000000,2.447045,4.286938,0.000360,0.003785,12.000000,14.000000,0.001000,0.004850,1.000000,1.388410,3.200062,0.000182,0.001855,15.500000,14.000000,0.001000,0.005350,1.000000
10.97934914,62.89955139,743.92864990,128.000000,0.022618,5659.199707,-0.029600,0.878950,0.436800,0.072800,0.003200,0.167443,0.095657,0.191283,0.009084,0.001082,0.002016,63484.160156,-0.082400,0.909200,0.335900,0.085300,0.003100,0.184044,0.071343,0.171480,0.005741,0.000977,0.000000,0.000000,1.003929,-0.108190,0.003099,0.016251,-0.020447,1.000000,1.376989,2.582199,0.000439,0.002198,11.000000,13.000000,0.001100,0.005700,1.000000,1.120572,1.566699,0.000465,0.001944,12.000000,13.000000,0.001400,0.005500,1.000000
9.55090046,62.07329941,746.07818604,117.000000,0.006269,18663.695313,-0.744300,0.522300,0.398800,0.067700,0.002500,0.151680,0.094278,0.201229,0.003754,0.001251,0.000213,549539.375000,-0.786700,0.493800,0.364700,0.072000,0.001500,0.028344,0.043461,0.025723,0.000851,0.000356,0.000000,0.000000,1.004301,0.142443,-0.004349,-0.006102,0.006073,1.000000,2.813880,3.497273,0.000472,0.003233,15.000000,16.000000,0.001400,0.004600,1.000000,1.345185,1.154701,0.000216,0.000737,15.000000,14.000000,0.001200,0.002700,1.000000
9.06060028,61.60169983,746.26422119,219.000000,0.018946,11559.093750,-0.684100,0.598300,0.343100,0.070300,0.002600,0.113567,0.087356,0.199216,0.004915,0.001287,0.001736,126165.273438,-0.673400,0.620800,0.354500,0.075000,0.001000,0.081353,0.048332,0.131223,0.001082,0.000926,0.000000,0.000000,1.002291,0.148329,-0.003650,-0.001200,0.010010,1.000000,2.567533,4.315774,0.000395,0.003036,14.000000,16.000000,0.001200,0.005000,1.000000,2.159144,2.964874,0.000306,0.001984,14.000000,15.000000,0.001000,0.001700,1.000000
9.32660007,61.50154877,747.58728027,796.000000,0.112529,7073.738770,-0.600000,0.755300,0.064550,0.082250,0.003100,0.250931,0.198419,0.243445,0.016734,0.001743,0.011850,67175.656250,-0.750800,0.603000,0.158900,0.088600,0.002700,0.278168,0.229483,0.201230,0.014236,0.001479,0.000000,0.000000,1.000629,-0.226658,-0.004400,-0.000252,0.041870,1.000000,2.835550,5.649081,0.000749,0.005127,14.000000,16.000000,0.001400,0.006100,1.000000,3.232188,5.681221,0.000942,0.004500,15.000000,16.000000,0.001400,0.005100,1.000000
6.60115004,60.12930298,749.74169922,126.000000,0.015050,8371.969727,-0.085850,0.805850,0.536850,0.069850,0.002900,0.272333,0.119851,0.135890,0.005011,0.001442,0.001440,87472.507813,-0.001400,0.828400,0.557900,0.074300,0.001700,0.037696,0.015732,0.023129,0.002938,0.000825,0.000000,0.000000,1.003992,0.027827,0.030000,-0.001148,0.006714,1.000000,1.989688,2.778066,0.000301,0.003226,11.500000,12.000000,0.000900,0.004950,1.000000,0.937437,2.340357,0.000156,0.001517,10.000000,11.000000,0.000800,0.002750,1.000000
3.16619992,58.69739914,749.79022217,255.000000,0.034505,7390.136230,-0.325900,0.914600,-0.081000,0.082300,0.004300,0.289195,0.089911,0.210392,0.011605,0.001556,0.003425,74456.671875,-0.325900,0.908100,-0.012000,0.092400,0.004000,0.235067,0.049547,0.257862,0.008068,0.001337,0.000000,0.000000,1.001967,0.272518,-0.022050,0.003700,-0.004181,1.000000,2.243478,4.327324,0.000456,0.004114,14.000000,15.000000,0.001200,0.008300,1.000000,2.222095,2.015243,0.000456,0.002956,13.000000,13.000000,0.001200,0.006900,1.000000
16.98435020,68.14935303,732.27307129,484.000000,0.100511,4815.385742,-0.092100,0.932700,0.195650,0.080700,0.004100,0.266013,0.129599,0.288106,0.017616,0.001999,0.010799,44817.972656,-0.170200,0.940100,0.072900,0.079500,0.004000,0.270241,0.081214,0.247149,0.013691,0.001298,3.000000,0.006198,1.001035,-0.218826,-0.013800,0.005802,0.058929,1.000000,3.082968,10.409555,0.002399,0.008198,12.000000,17.000000,0.001600,0.007850,1.000000,3.063794,4.042477,0.002736,0.003303,13.000000,18.000000,0.002150,0.007650,1.000000
13.42969990,67.51950073,733.79260254,86.000000,0.004710,18259.365234,-0.431600,0.795450,0.008700,0.068650,0.003950,0.244773,0.221975,0.466841,0.090205,0.059429,0.000230,374060.906250,-0.365150,0.758250,0.186650,0.069350,0.003400,0.092630,0.079514,0.557298,0.005309,0.002829,6.000000,0.069767,1.005865,-0.290687,-0.010601,-0.010101,0.008514,1.000000,2.541395,14.921115,0.001740,0.254878,13.000000,14.000000,0.001900,0.006700,1.000000,2.041241,4.262237,0.001129,0.007434,12.000000,13.500000,0.001950,0.005850,1.000000
12.17390060,67.75109863,733.13378906,84.000000,0.011863,7080.804199,-0.211200,0.882300,0.425750,0.065350,0.001850,0.079813,0.054431,0.126362,0.002988,0.000625,0.000677,124162.867188,-0.225500,0.876400,0.440700,0.067700,0.001200,0.050577,0.032414,0.041055,0.001384,0.000459,0.000000,0.000000,1.006006,-0.027652,-0.007450,-0.001896,0.012024,1.000000,0.924192,1.223866,0.000415,0.001281,11.000000,12.000000,0.001100,0.002800,1.000000,0.600925,0.500000,0.000247,0.000953,11.000000,13.000000,0.001000,0.002000,1.000000
12.10779953,67.03220367,734.89532471,137.000000,0.006739,20328.050781,-0.432300,0.771000,0.037200,0.088600,0.005100,0.334560,0.138685,0.390413,0.014731,0.001744,0.000578,237110.312500,-0.639150,0.706100,0.041400,0.092450,0.004700,0.327616,0.139249,0.337865,0.008453,0.001757,0.000000,0.000000,1.003670,0.253487,0.001899,0.009651,0.006348,1.000000,3.185428,7.169451,0.000862,0.005642,15.000000,17.000000,0.001700,0.010400,1.000000,2.753472,3.097088,0.000921,0.004359,15.000000,14.000000,0.001800,0.008650,1.000000
12.01259995,66.59529877,739.29211426,415.000000,0.072285,5741.134766,-0.354800,0.879900,0.238200,0.068100,0.002300,0.154093,0.090772,0.191536,0.123241,0.001170,0.007251,57230.617188,-0.360800,0.891900,0.287900,0.078900,0.002000,0.088742,0.050913,0.123515,0.006146,0.000720,2.000000,0.004819,1.001207,-0.087518,-0.015200,0.003948,-0.003967,1.000000,1.167523,2.548723,0.000758,0.002913,11.000000,13.000000,0.001100,0.003800,1.000000,0.731045,1.976225,0.000478,0.001413,11.000000,12.000000,0.001000,0.003500,1.000000
10.64299965,66.10510254,740.20233154,124.000000,0.024965,4966.895508,-0.133200,0.897500,0.400450,0.074300,0.003600,0.144124,0.059991,0.194615,0.009333,0.001199,0.002175,57007.417969,-0.018900,0.944100,0.329000,0.084800,0.003000,0.112260,0.034570,0.151115,0.004123,0.000708,0.000000,0.000000,1.004057,0.113224,0.003400,0.012402,-0.010193,1.000000,1.350758,4.838650,0.000893,0.003586,11.000000,17.000000,0.001000,0.007100,1.000000,1.183216,2.282438,0.001062,0.001892,10.000000,18.000000,0.001200,0.005700,1.000000
10.35029984,66.07230377,739.84967041,103.000000,0.012616,8164.031738,-0.548700,0.592600,0.530200,0.064300,0.002500,0.140167,0.131702,0.182847,0.003800,0.001249,0.000875,117743.546875,-0.610100,0.529000,0.552800,0.063300,0.002500,0.122016,0.151699,0.079745,0.002710,0.000858,0.000000,0.000000,1.004890,-0.295520,0.003500,-0.007748,0.004333,1.000000,2.914676,2.882891,0.000345,0.002741,14.000000,16.000000,0.001100,0.004800,1.000000,2.634611,1.536325,0.000337,0.001634,14.000000,12.000000,0.001100,0.004400,1.000000
9.82940006,65.78839874,739.40057373,277.000000,0.026191,10576.312500,-0.638800,0.492600,0.418500,0.076600,0.031100,0.178415,0.206243,0.400760,0.021637,nan,0.002340,118365.117188,-0.752600,0.567250,-0.018450,0.087650,0.004450,0.142909,0.080967,0.377072,0.011460,nan,1.000000,0.003610,1.001810,-0.353797,-0.020700,0.035500,0.006165,0.974729,2.675093,23.772715,0.001384,0.023821,15.000000,15.000000,0.001600,0.006400,0.950000,1.468081,3.369757,0.001315,0.003028,14.000000,14.000000,0.003000,0.007200,1.000000
11.26299953,68.91829681,730.90960693,61.000000,0.009113,6694.097656,0.101800,0.984100,0.066500,0.064400,0.002200,0.089756,0.014052,0.100290,0.002626,0.000801,0.000680,89714.375000,0.135550,0.987250,0.049100,0.068250,0.001600,0.044243,0.007389,0.091541,0.001710,0.000507,0.000000,0.000000,1.008299,0.092518,0.000449,0.004448,-0.002747,1.000000,1.608550,2.493818,0.000287,0.001864,12.000000,15.000000,0.001200,0.003900,1.000000,1.356203,2.065879,0.000207,0.001282,13.500000,16.500000,0.001150,0.002850,1.000000
8.22609997,67.55084991,732.79858398,54.000000,0.012609,4282.522461,-0.024500,0.952050,0.288050,0.066350,0.002500,0.094701,0.027405,0.068597,0.004344,0.001036,0.000805,67113.492188,-0.007400,0.949200,0.313050,0.070650,0.002050,0.037465,0.011757,0.032400,0.003083,0.000495,0.000000,0.000000,1.009390,-0.022806,0.007400,0.008850,0.006989,1.000000,0.861475,2.460378,0.000284,0.001956,10.000000,14.000000,0.000900,0.004800,1.000000,0.707107,2.927700,0.000200,0.001126,10.000000,14.000000,0.000700,0.003700,1.000000
7.07399988,69.21209717,729.93060303,85.000000,0.009747,8720.541992,-0.241300,0.787600,0.547400,0.066500,0.002500,0.190606,0.095542,0.141833,0.006438,0.001468,0.000826,102963.890625,-0.257150,0.740450,0.628700,0.073900,0.001950,0.049609,0.026082,0.010832,0.002579,0.000691,0.000000,0.000000,1.005935,-0.229422,0.006850,-0.005955,0.015778,1.000000,1.403976,3.583654,0.000370,0.003643,11.000000,14.000000,0.000900,0.004600,1.000000,0.640870,2.065879,0.000169,0.001306,11.000000,13.500000,0.000750,0.003550,1.000000
-2.02645016,62.23580170,735.98278809,220.000000,0.027394,8030.946777,0.574350,0.797700,-0.148700,0.071550,0.002550,0.151619,0.092721,0.135564,0.006235,0.001150,0.002495,88176.296875,0.646850,0.727900,-0.195500,0.076200,0.001100,0.073573,0.075529,0.076602,0.003482,0.000517,0.000000,0.000000,1.002280,0.063278,0.016200,-0.006197,0.004944,1.000000,2.302430,3.612384,0.000362,0.002616,15.000000,16.000000,0.001100,0.004900,1.000000,2.148889,2.720683,0.000233,0.001234,12.000000,16.000000,0.000900,0.002000,1.000000
-1.44260001,61.80680084,736.63830566,2582.000000,0.429975,6005.000977,0.284300,0.903350,0.165400,0.115300,0.002900,0.238722,0.120598,0.258561,0.038665,0.004168,0.047434,54433.886719,0.242100,0.940000,0.100300,0.127100,0.002200,0.246310,0.122996,0.214405,0.014849,0.001482,10.000000,0.003873,1.000194,0.081100,-0.031650,-0.015200,-0.074738,1.000000,3.072730,5.120008,0.001413,0.016839,16.000000,17.000000,0.001100,0.005700,1.000000,2.814911,3.855824,0.000983,0.003803,15.000000,15.000000,0.001200,0.004000,1.000000
3.45214987,59.58195114,743.99639893,78.000000,0.003827,20378.931641,-0.796900,0.509850,0.226500,0.068200,0.002200,0.211199,0.193419,0.151063,0.003747,0.000960,0.000186,420359.875000,-0.853700,0.363800,0.366900,0.068900,0.002100,0.215712,0.222028,0.119345,0.003709,0.001056,0.000000,0.000000,1.006473,0.286176,-0.007000,-0.009148,0.014679,1.000000,3.013594,2.443773,0.000278,0.002424,15.000000,17.000000,0.001200,0.004250,1.000000,2.563480,2.160247,0.000125,0.002570,15.000000,17.000000,0.001300,0.004300,1.000000
3.32399988,59.16120148,744.72131348,109.000000,0.003164,34451.746094,-0.479500,0.754800,-0.145000,0.072900,0.004400,0.309359,0.246124,0.329268,0.007149,0.001699,0.000328,331891.125000,-0.430800,0.858100,-0.114200,0.076200,0.003700,0.276557,0.178525,0.286098,0.003527,0.002073,0.000000,0.000000,1.004619,-0.004770,0.001300,0.000801,-0.003357,1.000000,3.303099,4.227698,0.000877,0.004641,16.000000,17.000000,0.001500,0.008900,1.000000,3.291992,3.673255,0.000899,0.005403,15.000000,15.000000,0.001500,0.006800,1.000000
3.80185008,59.34745026,746.33032227,1024.000000,0.134616,7606.794434,-0.559850,0.736250,0.215600,0.094700,0.003800,0.280821,0.273637,0.262372,0.025070,0.003858,0.014320,71510.210938,-0.702000,0.686050,0.115500,0.106550,0.004000,0.290027,0.274966,0.223990,0.014218,0.002007,12.000000,0.011719,1.000489,-0.100540,-0.004950,0.011600,0.048553,1.000000,3.202324,5.610860,0.000944,0.012021,13.000000,15.000000,0.001300,0.007200,1.000000,3.090326,4.563589,0.000513,0.005281,15.000000,15.000000,0.001300,0.007300,1.000000
2.07474995,58.58760071,746.95373535,142.000000,0.017798,7978.213867,-0.270900,0.889850,0.310200,0.069850,0.002900,0.198544,0.058414,0.105006,0.005449,0.001359,0.001685,84280.593750,-0.399150,0.876450,0.265200,0.077400,0.001500,0.058718,0.023278,0.038446,0.002189,0.000487,0.000000,0.000000,1.003540,-0.047861,-0.009950,0.004099,-0.004425,1.000000,1.208405,2.566944,0.000235,0.002910,11.000000,13.000000,0.000900,0.005100,1.000000,0.801784,2.107026,0.000134,0.000986,11.000000,12.500000,0.000800,0.002500,1.000000
1.50010002,58.29029846,747.54760742,6191.000000,1.196431,5174.557617,-0.219500,0.912500,0.065400,0.151000,0.003600,0.315989,0.131568,0.271577,0.051293,0.001832,0.132687,46658.691406,-0.204200,0.938900,-0.059000,0.192700,0.003000,0.283978,0.098293,0.228280,0.034358,0.001690,5.000000,0.000808,1.000081,0.023450,0.045750,0.018000,-0.062164,1.000000,2.688363,6.181395,0.000436,0.005577,12.000000,14.000000,0.001100,0.006800,1.000000,2.703013,3.202100,0.000414,0.003987,13.000000,13.000000,0.001100,0.005300,1.000000
1.67549992,58.24980164,749.86669922,154.000000,0.023325,6602.462891,-0.276000,0.850800,0.443000,0.073750,0.003100,0.115680,0.063823,0.142656,0.008931,0.001279,0.002314,66551.351563,-0.294600,0.809500,0.496050,0.083300,0.002700,0.134358,0.057474,0.063368,0.003746,0.001273,0.000000,0.000000,1.003263,-0.058067,0.000250,0.009499,0.016418,1.000000,1.549963,4.986545,0.000409,0.003243,11.000000,14.000000,0.000900,0.005900,1.000000,1.174218,1.345185,0.000440,0.002542,11.000000,13.000000,0.001000,0.004500,1.000000
-2.12694979,57.39105225,749.84619141,50.000000,0.002674,18696.722656,-0.242700,0.934550,-0.090800,0.067700,0.003600,0.221369,0.068360,0.206495,0.004399,0.001021,0.000220,227435.234375,-0.241800,0.937600,-0.235200,0.072950,0.002900,0.165337,0.050573,0.119501,0.002995,0.000676,0.000000,0.000000,1.010153,-0.070719,-0.000750,0.002350,-0.005615,1.000000,1.956778,3.855344,0.000317,0.002686,12.000000,15.000000,0.001300,0.007400,1.000000,1.505042,3.406767,0.000274,0.001464,14.000000,14.000000,0.001300,0.005000,1.000000
-5.63159990,57.00999832,748.36291504,1969.000000,0.299226,6580.311523,0.289500,0.827200,0.353300,0.121600,0.003800,0.333359,0.149445,0.267245,0.058333,0.011377,0.032361,60845.750000,0.331300,0.821600,0.414000,0.148800,0.003400,0.302368,0.134418,0.210061,0.042507,0.013565,16.000000,0.008126,1.000254,-0.000776,-0.019900,0.019848,0.007568,1.000000,4.100873,16.529943,0.032661,0.037523,15.000000,15.000000,0.001400,0.007100,1.000000,3.902453,5.998480,0.001309,0.057960,16.000000,14.000000,0.001100,0.006200,1.000000
-5.17700005,55.76919937,751.07788086,1087.000000,0.211769,5132.959961,0.228100,0.940600,0.038800,0.082700,0.002700,0.253476,0.070603,0.213823,0.013970,0.001455,0.021356,50899.054688,0.244000,0.967400,0.011200,0.069400,0.002100,0.154025,0.031275,0.098084,0.006299,0.000732,0.000000,0.000000,1.000460,0.007240,-0.057000,0.011351,-0.076843,1.000000,2.741279,4.433689,0.000427,0.003813,15.000000,16.000000,0.001100,0.005200,1.000000,2.288002,2.666982,0.000296,0.001667,15.000000,16.000000,0.001000,0.004100,1.000000
-6.33139992,62.75749969,737.57360840,294.000000,0.085986,3419.176270,0.222100,0.936800,0.254300,0.997300,nan,0.146357,0.046641,0.168699,0.108725,nan,0.008341,35245.695313,0.203300,0.928200,0.312100,0.992400,0.002700,0.133665,0.037385,0.135191,0.074891,0.015312,9.000000,0.030612,1.001705,-0.035145,-0.041250,0.047653,-0.028992,0.942177,3.050206,9.345903,0.000946,0.027961,12.000000,22.000000,0.000900,0.005800,1.000000,2.557565,4.751031,0.000598,0.039139,10.000000,23.500000,0.000900,0.006350,0.000000
17.85169983,68.10314941,737.13262939,272.000000,0.062334,4363.570313,-0.493300,0.466500,0.498200,0.093000,0.006700,0.395880,0.303350,0.478946,0.310590,nan,0.004915,55341.957031,-0.404700,0.698800,0.601100,0.130600,0.006400,0.216299,0.318930,0.302120,0.107244,nan,8.000000,0.029412,1.001843,-0.354718,-0.047900,0.024349,0.024689,0.974265,5.480434,15.850760,0.035835,0.026664,14.000000,16.000000,0.002300,0.007700,0.888889,7.431932,8.061375,0.015417,0.017467,12.000000,11.000000,0.001800,0.008500,0.000000
21.73070145,69.55059814,731.56225586,64.000000,0.019704,3248.119873,-0.435400,0.741250,0.023900,0.080150,0.008000,0.465112,0.199587,0.473118,0.032236,0.022245,0.002049,31233.621094,-0.490100,0.730200,0.326100,0.074100,0.006600,0.341561,0.116045,0.457400,0.012364,0.002456,2.000000,0.031250,1.007905,-0.218962,-0.005449,0.019352,-0.012512,0.984375,7.986208,17.455833,0.071026,0.038432,15.500000,24.000000,0.006750,0.019650,1.000000,3.919427,13.866884,0.002741,0.011414,13.000000,22.000000,0.006800,0.013200,0.000000
12.46965027,65.72720337,741.75354004,90.000000,0.019958,4509.488281,0.378000,0.775800,0.099600,0.067850,0.003850,0.261276,0.191596,0.535600,0.031465,0.006550,0.001986,45318.636719,0.601750,0.711150,-0.230500,0.070100,0.004050,0.127937,0.118293,0.285988,0.008957,0.002005,1.000000,0.011111,1.005602,-0.306240,-0.017200,-0.006996,0.014923,1.000000,17.175179,25.465466,0.018963,0.038384,16.000000,20.000000,0.003200,0.007300,1.000000,1.222500,5.612486,0.001901,0.005675,17.500000,17.000000,0.004550,0.007200,0.000000
23.44020081,71.33129883,726.68249512,764.000000,0.144857,5274.151367,-0.520150,0.435150,0.710350,0.179000,0.005100,0.252214,0.170159,0.305549,0.061575,0.005298,0.015787,48393.902344,-0.537700,0.435900,0.680100,0.179000,0.006300,0.368413,0.190065,0.297584,0.053562,0.006374,18.000000,0.023560,1.000655,0.092927,0.013300,0.045849,0.008026,1.000000,3.410108,13.470088,0.009420,0.022202,16.000000,15.000000,0.001100,0.009400,1.000000,4.651143,6.879085,0.020583,0.008807,16.000000,15.000000,0.001000,0.010200,0.000000
